"Data Table: Ischemic heart disease, Crude incidence rate, per 100,000"

"Geography","Sex","Age group type","Age group","Fiscal year","Rate (per 100,000)","Standard Error","Lower 95%_CI","Upper 95%_CI","Rate CV (%)","Counts","Population",
"Saskatchewan","Females","Total","20+","2017–2018","422","9.90","403","442","2.34","1820","430775",
"Saskatchewan","Males","Total","20+","2017–2018","647","12.39","623","672","1.91","2730","421665",
"Saskatchewan","Both sexes","Total","20+","2018–2019","479","7.42","464","493","1.55","4160","869005",
"Saskatchewan","Females","Total","20+","2018–2019","391","9.44","372","410","2.41","1715","438900",
"Saskatchewan","Males","Total","20+","2018–2019","568","11.50","546","591","2.02","2445","430105",
"Saskatchewan","Both sexes","Total","20+","2019–2020","469","7.35","454","483","1.57","4065","867460",
"Saskatchewan","Females","Total","20+","2019–2020","363","9.09","346","381","2.50","1595","439170",
"Saskatchewan","Males","Total","20+","2019–2020","577","11.60","554","600","2.01","2470","428290",
"Saskatchewan","Both sexes","Total","20+","2020–2021*","424","6.96","411","438","1.64","3720","876395",
"Saskatchewan","Females","Total","20+","2020–2021*","321","8.51","305","338","2.65","1425","443575",
"Saskatchewan","Males","Total","20+","2020–2021*","530","11.07","509","552","2.09","2295","432820",
"Saskatchewan","Both sexes","Total","20+","2021–2022*","441","7.04","427","455","1.60","3920","888860",
"Saskatchewan","Females","Total","20+","2021–2022*","349","8.81","332","367","2.52","1570","449650",
"Saskatchewan","Males","Total","20+","2021–2022*","535","11.04","514","557","2.06","2350","439210",
"Saskatchewan","Both sexes","Total","20+","2022–2023*","450","7.09","436","464","1.57","4035","896335",
"Saskatchewan","Females","Total","20+","2022–2023*","349","8.77","332","367","2.51","1585","454055",
"Saskatchewan","Males","Total","20+","2022–2023*","554","11.19","532","576","2.02","2450","442280",
"Alberta","Both sexes","Total","20+","2000–2001","808","6.15","796","820","0.76","17220","2132235",
"Alberta","Females","Total","20+","2000–2001","685","7.96","669","701","1.16","7410","1081810",
"Alberta","Males","Total","20+","2000–2001","934","9.43","916","953","1.01","9810","1050420",
"Alberta","Both sexes","Total","20+","2001–2002","755","5.89","744","767","0.78","16450","2178060",
"Alberta","Females","Total","20+","2001–2002","641","7.61","626","656","1.19","7080","1105250",
"Alberta","Males","Total","20+","2001–2002","874","9.03","856","892","1.03","9375","1072815",
"Alberta","Both sexes","Total","20+","2002–2003","685","5.55","674","696","0.81","15230","2222400",
"Alberta","Females","Total","20+","2002–2003","564","7.07","550","578","1.25","6365","1128440",
"Alberta","Males","Total","20+","2002–2003","810","8.61","794","827","1.06","8865","1093960",
"Alberta","Both sexes","Total","20+","2003–2004","675","5.46","664","686","0.81","15270","2262045",
"Alberta","Females","Total","20+","2003–2004","566","7.02","552","580","1.24","6500","1148910",
"Alberta","Males","Total","20+","2003–2004","788","8.42","772","805","1.07","8775","1113145",
"Alberta","Both sexes","Total","20+","2004–2005","682","5.45","672","693","0.80","15655","2294860",
"Alberta","Females","Total","20+","2004–2005","565","6.95","551","578","1.23","6590","1167365",
"Alberta","Males","Total","20+","2004–2005","804","8.45","788","821","1.05","9070","1127495",
"Alberta","Both sexes","Total","20+","2005–2006","670","5.34","659","680","0.80","15710","2346125",
"Alberta","Females","Total","20+","2005–2006","549","6.78","536","563","1.23","6565","1195295",
"Alberta","Males","Total","20+","2005–2006","795","8.31","779","812","1.05","9150","1150830",
"Alberta","Both sexes","Total","20+","2006–2007","638","5.13","628","649","0.80","15505","2428655",
"Alberta","Females","Total","20+","2006–2007","517","6.46","504","530","1.25","6390","1236600",
"Alberta","Males","Total","20+","2006–2007","765","8.01","749","781","1.05","9115","1192050",
"Alberta","Both sexes","Total","20+","2007–2008","619","4.97","609","629","0.80","15505","2504615",
"Alberta","Females","Total","20+","2007–2008","500","6.26","488","512","1.25","6365","1273660",
"Alberta","Males","Total","20+","2007–2008","743","7.77","728","758","1.05","9145","1230955",
"Alberta","Both sexes","Total","20+","2008–2009","604","4.84","595","614","0.80","15600","2580720",
"Alberta","Females","Total","20+","2008–2009","492","6.12","480","504","1.25","6450","1311950",
"Alberta","Males","Total","20+","2008–2009","721","7.54","706","736","1.05","9150","1268765",
"Alberta","Both sexes","Total","20+","2009–2010","611","4.80","602","620","0.79","16175","2647645",
"Alberta","Females","Total","20+","2009–2010","498","6.08","486","510","1.22","6695","1345305",
"Alberta","Males","Total","20+","2009–2010","728","7.48","713","743","1.03","9480","1302340",
"Alberta","Both sexes","Total","20+","2010–2011","589","4.65","580","598","0.79","16050","2724075",
"Alberta","Females","Total","20+","2010–2011","464","5.79","452","475","1.25","6410","1382805",
"Alberta","Males","Total","20+","2010–2011","719","7.32","704","733","1.02","9640","1341265",
"Alberta","Both sexes","Total","20+","2011–2012","564","4.48","556","573","0.79","15870","2812505",
"Alberta","Females","Total","20+","2011–2012","447","5.60","436","458","1.25","6365","1425280",
"Alberta","Males","Total","20+","2011–2012","685","7.03","671","699","1.03","9500","1387220",
"Alberta","Both sexes","Total","20+","2012–2013","551","4.33","543","560","0.79","16185","2935050",
"Alberta","Females","Total","20+","2012–2013","448","5.50","438","459","1.23","6640","1480995",
"Alberta","Males","Total","20+","2012–2013","656","6.72","643","669","1.02","9540","1454050",
"Alberta","Both sexes","Total","20+","2013–2014","548","4.23","540","557","0.77","16775","3060010",
"Alberta","Females","Total","20+","2013–2014","433","5.30","422","443","1.23","6655","1538100",
"Alberta","Males","Total","20+","2013–2014","665","6.61","652","678","0.99","10120","1521915",
"Alberta","Both sexes","Total","20+","2014–2015","556","4.19","548","565","0.75","17640","3170470",
"Alberta","Females","Total","20+","2014–2015","451","5.33","441","462","1.18","7170","1589980",
"Alberta","Males","Total","20+","2014–2015","662","6.47","650","675","0.98","10470","1580490",
"Alberta","Both sexes","Total","20+","2015–2016","570","4.19","562","578","0.74","18490","3243785",
"Alberta","Females","Total","20+","2015–2016","467","5.36","457","478","1.15","7605","1628070",
"Alberta","Males","Total","20+","2015–2016","673","6.46","661","686","0.96","10880","1615715",
"Alberta","Both sexes","Total","20+","2016–2017","565","4.14","557","573","0.73","18585","3289470",
"Alberta","Females","Total","20+","2016–2017","450","5.22","440","461","1.16","7450","1654470",
"Alberta","Males","Total","20+","2016–2017","681","6.45","668","694","0.95","11135","1635000",
"Alberta","Both sexes","Total","20+","2017–2018","573","4.14","565","581","0.72","19125","3336445",
"Alberta","Females","Total","20+","2017–2018","467","5.27","456","477","1.13","7840","1680310",
"Alberta","Males","Total","20+","2017–2018","682","6.42","669","694","0.94","11290","1656140",
"Alberta","Both sexes","Total","20+","2018–2019","580","4.13","571","588","0.71","19705","3400290",
"Alberta","Females","Total","20+","2018–2019","472","5.25","462","483","1.11","8095","1713575",
"Alberta","Males","Total","20+","2018–2019","688","6.39","676","701","0.93","11610","1686715",
"Alberta","Both sexes","Total","20+","2019–2020","600","4.16","592","608","0.69","20810","3467100",
"Alberta","Females","Total","20+","2019–2020","490","5.29","479","500","1.08","8560","1748395",
"Alberta","Males","Total","20+","2019–2020","713","6.44","700","725","0.90","12250","1718705",
"Alberta","Both sexes","Total","20+","2020–2021*","543","3.94","535","550","0.73","19015","3503820",
"Alberta","Females","Total","20+","2020–2021*","458","5.09","448","468","1.11","8100","1767545",
"Alberta","Males","Total","20+","2020–2021*","629","6.02","617","641","0.96","10920","1736285",
"Alberta","Both sexes","Total","20+","2021–2022*","616","4.15","608","624","0.67","21995","3569720",
"Alberta","Females","Total","20+","2021–2022*","543","5.49","532","554","1.01","9780","1801425",
"Alberta","Males","Total","20+","2021–2022*","691","6.25","679","703","0.90","12220","1768305",
"Alberta","Both sexes","Total","20+","2022–2023*","600","4.03","592","608","0.67","22240","3704605",
"Alberta","Females","Total","20+","2022–2023*","529","5.32","519","540","1.01","9895","1870165",
"Alberta","Males","Total","20+","2022–2023*","673","6.06","661","685","0.90","12340","1834435",
"British Columbia","Both sexes","Total","20+","2000–2001","830","5.31","820","841","0.64","24475","2948345",
"British Columbia","Females","Total","20+","2000–2001","704","6.81","691","717","0.97","10695","1519330",
"British Columbia","Males","Total","20+","2000–2001","964","8.21","948","981","0.85","13780","1429015",
"British Columbia","Both sexes","Total","20+","2001–2002","759","5.04","749","769","0.66","22630","2983030",
"British Columbia","Females","Total","20+","2001–2002","642","6.47","630","655","1.01","9875","1537100",
"British Columbia","Males","Total","20+","2001–2002","882","7.81","867","898","0.89","12755","1445930",
"British Columbia","Both sexes","Total","20+","2002–2003","727","4.92","718","737","0.68","21895","3010595",
"British Columbia","Females","Total","20+","2002–2003","613","6.29","601","626","1.03","9515","1551560",
"British Columbia","Males","Total","20+","2002–2003","849","7.63","834","864","0.90","12380","1459040",
"British Columbia","Both sexes","Total","20+","2003–2004","715","4.83","706","725","0.68","21890","3061645",
"British Columbia","Females","Total","20+","2003–2004","607","6.21","595","620","1.02","9565","1574880",
"British Columbia","Males","Total","20+","2003–2004","829","7.47","814","844","0.90","12325","1486760",
"British Columbia","Both sexes","Total","20+","2004–2005","710","4.78","701","719","0.67","22040","3104560",
"British Columbia","Females","Total","20+","2004–2005","594","6.10","582","606","1.03","9470","1595190",
"British Columbia","Males","Total","20+","2004–2005","833","7.43","819","848","0.89","12575","1509375",
"British Columbia","Both sexes","Total","20+","2005–2006","670","4.61","661","679","0.69","21135","3153130",
"British Columbia","Females","Total","20+","2005–2006","558","5.87","546","569","1.05","9040","1620690",
"British Columbia","Males","Total","20+","2005–2006","789","7.18","775","803","0.91","12095","1532435",
"British Columbia","Both sexes","Total","20+","2006–2007","618","4.40","610","627","0.71","19725","3190595",
"British Columbia","Females","Total","20+","2006–2007","503","5.53","492","514","1.10","8260","1643360",
"British Columbia","Males","Total","20+","2006–2007","741","6.92","727","755","0.93","11465","1547240",
"British Columbia","Both sexes","Total","20+","2007–2008","658","4.50","649","667","0.68","21375","3248410",
"British Columbia","Females","Total","20+","2007–2008","530","5.63","519","541","1.06","8865","1672970",
"British Columbia","Males","Total","20+","2007–2008","794","7.10","780","808","0.89","12510","1575435",
"British Columbia","Both sexes","Total","20+","2008–2009","622","4.34","614","631","0.70","20580","3306850",
"British Columbia","Females","Total","20+","2008–2009","496","5.40","486","507","1.09","8455","1703230",
"British Columbia","Males","Total","20+","2008–2009","756","6.87","743","770","0.91","12130","1603625",
"British Columbia","Both sexes","Total","20+","2009–2010","589","4.19","581","597","0.71","19765","3355970",
"British Columbia","Females","Total","20+","2009–2010","476","5.24","465","486","1.10","8230","1730590",
"British Columbia","Males","Total","20+","2009–2010","710","6.61","697","723","0.93","11540","1625385",
"British Columbia","Both sexes","Total","20+","2010–2011","601","4.20","593","609","0.70","20480","3408595",
"British Columbia","Females","Total","20+","2010–2011","478","5.21","467","488","1.09","8400","1758715",
"British Columbia","Males","Total","20+","2010–2011","732","6.66","719","745","0.91","12075","1649875",
"British Columbia","Both sexes","Total","20+","2011–2012","608","4.20","600","616","0.69","20990","3453040",
"British Columbia","Females","Total","20+","2011–2012","487","5.23","477","498","1.07","8685","1782015",
"British Columbia","Males","Total","20+","2011–2012","736","6.64","723","749","0.90","12300","1671020",
"British Columbia","Both sexes","Total","20+","2012–2013","608","4.17","600","616","0.69","21230","3490705",
"British Columbia","Females","Total","20+","2012–2013","493","5.23","483","503","1.06","8885","1802390",
"British Columbia","Males","Total","20+","2012–2013","731","6.58","718","744","0.90","12340","1688310",
"British Columbia","Both sexes","Total","20+","2013–2014","620","4.20","612","628","0.68","21790","3514865",
"British Columbia","Females","Total","20+","2013–2014","499","5.24","489","509","1.05","9065","1816470",
"British Columbia","Males","Total","20+","2013–2014","749","6.64","736","762","0.89","12725","1698390",
"British Columbia","Both sexes","Total","20+","2014–2015","624","4.19","616","633","0.67","22210","3556675",
"British Columbia","Females","Total","20+","2014–2015","504","5.23","494","514","1.04","9265","1839330",
"British Columbia","Males","Total","20+","2014–2015","753","6.62","741","767","0.88","12940","1717335",
"British Columbia","Both sexes","Total","20+","2015–2016","633","4.19","624","641","0.66","22845","3611340",
"British Columbia","Females","Total","20+","2015–2016","508","5.22","498","519","1.03","9495","1868075",
"British Columbia","Males","Total","20+","2015–2016","766","6.63","753","779","0.87","13345","1743255",
"British Columbia","Both sexes","Total","20+","2016–2017","650","4.21","642","658","0.65","23895","3675450",
"British Columbia","Females","Total","20+","2016–2017","519","5.23","509","530","1.01","9875","1901140",
"British Columbia","Males","Total","20+","2016–2017","790","6.67","777","803","0.84","14020","1774305",
"British Columbia","Both sexes","Total","20+","2017–2018","648","4.16","640","657","0.64","24315","3749980",
"British Columbia","Females","Total","20+","2017–2018","521","5.19","511","532","0.99","10110","1939165",
"British Columbia","Males","Total","20+","2017–2018","784","6.58","772","797","0.84","14205","1810810",
"British Columbia","Both sexes","Total","20+","2018–2019","691","4.25","682","699","0.61","26450","3830175",
"British Columbia","Females","Total","20+","2018–2019","561","5.32","551","572","0.95","11110","1980165",
"British Columbia","Males","Total","20+","2018–2019","829","6.69","816","842","0.81","15340","1850010",
"British Columbia","Both sexes","Total","20+","2019–2020","711","4.26","702","719","0.60","27895","3925230",
"British Columbia","Females","Total","20+","2019–2020","579","5.34","569","590","0.92","11755","2028620",
"British Columbia","Males","Total","20+","2019–2020","851","6.70","838","864","0.79","16135","1896610",
"British Columbia","Both sexes","Total","20+","2020–2021*","711","4.22","702","719","0.59","28340","3988055",
"British Columbia","Females","Total","20+","2020–2021*","583","5.32","573","593","0.91","12025","2062875",
"British Columbia","Males","Total","20+","2020–2021*","848","6.64","835","861","0.78","16320","1925185",
"British Columbia","Both sexes","Total","20+","2021–2022*","719","4.19","711","728","0.58","29520","4104155",
"British Columbia","Females","Total","20+","2021–2022*","595","5.29","584","605","0.89","12620","2122565",
"British Columbia","Males","Total","20+","2021–2022*","853","6.56","840","866","0.77","16900","1981595",
"British Columbia","Both sexes","Total","20+","2022–2023*","704","4.07","696","712","0.58","29935","4251260",
"British Columbia","Females","Total","20+","2022–2023*","580","5.14","570","590","0.89","12740","2197660",
"British Columbia","Males","Total","20+","2022–2023*","837","6.39","825","850","0.76","17195","2053605",
"Yukon Territory","Both sexes","Total","20+","2000–2001","","","","","","","",
"Yukon Territory","Females","Total","20+","2000–2001","","","","","","","",
"Yukon Territory","Males","Total","20+","2000–2001","","","","","","","",
"Yukon Territory","Both sexes","Total","20+","2001–2002","","","","","","","",
"Yukon Territory","Females","Total","20+","2001–2002","","","","","","","",
"Yukon Territory","Males","Total","20+","2001–2002","","","","","","","",
"Yukon Territory","Both sexes","Total","20+","2002–2003","","","","","","","",
"Yukon Territory","Females","Total","20+","2002–2003","","","","","","","",
"Yukon Territory","Males","Total","20+","2002–2003","","","","","","","",
"Yukon Territory","Both sexes","Total","20+","2003–2004","","","","","","","",
"Yukon Territory","Females","Total","20+","2003–2004","","","","","","","",
"Yukon Territory","Males","Total","20+","2003–2004","","","","","","","",
"Yukon Territory","Both sexes","Total","20+","2004–2005","","","","","","","",
"Yukon Territory","Females","Total","20+","2004–2005","","","","","","","",
"Yukon Territory","Males","Total","20+","2004–2005","","","","","","","",
"Yukon Territory","Both sexes","Total","20+","2005–2006","","","","","","","",
"Yukon Territory","Females","Total","20+","2005–2006","","","","","","","",
"Yukon Territory","Males","Total","20+","2005–2006","","","","","","","",
"Yukon Territory","Both sexes","Total","20+","2006–2007","","","","","","","",
"Yukon Territory","Females","Total","20+","2006–2007","","","","","","","",
"Yukon Territory","Males","Total","20+","2006–2007","","","","","","","",
"Yukon Territory","Both sexes","Total","20+","2007–2008","","","","","","","",
"Yukon Territory","Females","Total","20+","2007–2008","","","","","","","",
"Yukon Territory","Males","Total","20+","2007–2008","","","","","","","",
"Yukon Territory","Both sexes","Total","20+","2008–2009","","","","","","","",
"Yukon Territory","Females","Total","20+","2008–2009","","","","","","","",
"Yukon Territory","Males","Total","20+","2008–2009","","","","","","","",
"Yukon Territory","Both sexes","Total","20+","2009–2010","","","","","","","",
"Yukon Territory","Females","Total","20+","2009–2010","","","","","","","",
"Yukon Territory","Males","Total","20+","2009–2010","","","","","","","",
"Yukon Territory","Both sexes","Total","20+","2010–2011","357","35.73","291","435","10.00","100","27985",
"Yukon Territory","Females","Total","20+","2010–2011","289","45.66","206","393","15.81","40","13850",
"Yukon Territory","Males","Total","20+","2010–2011","460","57.02","355","586","12.40","65","14140",
"Yukon Territory","Both sexes","Total","20+","2011–2012","400","37.29","330","480","9.33","115","28760",
"Yukon Territory","Females","Total","20+","2011–2012","246","41.56","171","342","16.90","35","14235",
"Yukon Territory","Males","Total","20+","2011–2012","551","61.58","437","685","11.18","80","14525",
"Yukon Territory","Both sexes","Total","20+","2012–2013","338","33.81","275","411","10.00","100","29575",
"Yukon Territory","Females","Total","20+","2012–2013","206","37.54","139","294","18.26","30","14590",
"Yukon Territory","Males","Total","20+","2012–2013","501","57.79","394","627","11.55","75","14985",
"Yukon Territory","Both sexes","Total","20+","2013–2014","450","38.73","377","533","8.61","135","30000",
"Yukon Territory","Females","Total","20+","2013–2014","337","47.73","250","445","14.14","50","14815",
"Yukon Territory","Males","Total","20+","2013–2014","560","60.69","447","692","10.85","85","15190",
"Yukon Territory","Both sexes","Total","20+","2014–2015","445","38.32","373","527","8.61","135","30320",
"Yukon Territory","Females","Total","20+","2014–2015","299","44.59","218","400","14.91","45","15045",
"Yukon Territory","Males","Total","20+","2014–2015","557","60.38","445","688","10.85","85","15270",
"Yukon Territory","Both sexes","Total","20+","2015–2016","422","37.04","353","502","8.77","130","30780",
"Yukon Territory","Females","Total","20+","2015–2016","327","46.19","242","431","14.14","50","15310",
"Yukon Territory","Males","Total","20+","2015–2016","549","59.56","439","679","10.85","85","15480",
"Yukon Territory","Both sexes","Total","20+","2016–2017","445","37.58","374","525","8.45","140","31485",
"Yukon Territory","Females","Total","20+","2016–2017","223","37.67","155","310","16.90","35","15705",
"Yukon Territory","Males","Total","20+","2016–2017","666","64.96","544","806","9.76","105","15775",
"Yukon Territory","Both sexes","Total","20+","2017–2018","325","31.75","266","394","9.76","105","32270",
"Yukon Territory","Females","Total","20+","2017–2018","248","39.15","177","337","15.81","40","16155",
"Yukon Territory","Males","Total","20+","2017–2018","434","51.89","338","548","11.95","70","16125",
"Yukon Territory","Both sexes","Total","20+","2018–2019","397","34.79","331","471","8.77","130","32770",
"Yukon Territory","Females","Total","20+","2018–2019","244","38.56","174","332","15.81","40","16400",
"Yukon Territory","Males","Total","20+","2018–2019","520","56.35","415","642","10.85","85","16360",
"Yukon Territory","Both sexes","Total","20+","2019–2020","462","37.09","392","540","8.03","155","33565",
"Yukon Territory","Females","Total","20+","2019–2020","327","44.04","246","425","13.48","55","16840",
"Yukon Territory","Males","Total","20+","2019–2020","598","59.79","486","727","10.00","100","16725",
"Yukon Territory","Both sexes","Total","20+","2020–2021*","367","32.84","306","438","8.94","125","34040",
"Yukon Territory","Females","Total","20+","2020–2021*","263","39.15","192","351","14.91","45","17135",
"Yukon Territory","Males","Total","20+","2020–2021*","473","52.91","375","589","11.18","80","16905",
"Yukon Territory","Both sexes","Total","20+","2021–2022*","301","29.42","247","365","9.76","105","34835",
"Yukon Territory","Females","Total","20+","2021–2022*","200","33.73","139","278","16.90","35","17540",
"Yukon Territory","Males","Total","20+","2021–2022*","405","48.38","316","511","11.95","70","17295",
"Yukon Territory","Both sexes","Total","20+","2022–2023*","351","31.42","292","419","8.94","125","35585",
"Yukon Territory","Females","Total","20+","2022–2023*","308","41.52","232","401","13.48","55","17860",
"Yukon Territory","Males","Total","20+","2022–2023*","423","48.85","333","530","11.55","75","17730",
"Northwest Territories","Both sexes","Total","20+","2000–2001","534","42.86","453","625","8.03","155","29045",
"Northwest Territories","Females","Total","20+","2000–2001","358","50.56","265","471","14.14","50","13985",
"Northwest Territories","Males","Total","20+","2000–2001","664","66.42","540","808","10.00","100","15055",
"Northwest Territories","Both sexes","Total","20+","2001–2002","481","40.67","405","568","8.45","140","29090",
"Northwest Territories","Females","Total","20+","2001–2002","357","50.45","265","470","14.14","50","14015",
"Northwest Territories","Males","Total","20+","2001–2002","597","62.93","480","734","10.54","90","15075",
"Northwest Territories","Both sexes","Total","20+","2002–2003","520","41.78","441","609","8.03","155","29800",
"Northwest Territories","Females","Total","20+","2002–2003","418","53.96","319","538","12.91","60","14355",
"Northwest Territories","Males","Total","20+","2002–2003","615","63.09","497","752","10.26","95","15450",
"Northwest Territories","Both sexes","Total","20+","2003–2004","418","37.41","348","498","8.94","125","29890",
"Northwest Territories","Females","Total","20+","2003–2004","312","46.44","227","417","14.91","45","14445",
"Northwest Territories","Males","Total","20+","2003–2004","550","59.69","440","681","10.85","85","15445",
"Northwest Territories","Both sexes","Total","20+","2004–2005","452","38.24","381","534","8.45","140","30945",
"Northwest Territories","Females","Total","20+","2004–2005","402","51.92","307","518","12.91","60","14920",
"Northwest Territories","Males","Total","20+","2004–2005","530","57.53","424","656","10.85","85","16025",
"Northwest Territories","Both sexes","Total","20+","2005–2006","333","32.50","272","403","9.76","105","31525",
"Northwest Territories","Females","Total","20+","2005–2006","197","36.06","133","282","18.26","30","15190",
"Northwest Territories","Males","Total","20+","2005–2006","459","53.00","361","575","11.55","75","16340",
"Northwest Territories","Both sexes","Total","20+","2006–2007","411","36.02","343","488","8.77","130","31650",
"Northwest Territories","Females","Total","20+","2006–2007","360","48.49","271","468","13.48","55","15295",
"Northwest Territories","Males","Total","20+","2006–2007","459","52.97","361","575","11.55","75","16350",
"Northwest Territories","Both sexes","Total","20+","2007–2008","415","35.73","348","491","8.61","135","32520",
"Northwest Territories","Females","Total","20+","2007–2008","286","42.58","208","382","14.91","45","15755",
"Northwest Territories","Males","Total","20+","2007–2008","537","56.60","432","660","10.54","90","16760",
"Northwest Territories","Both sexes","Total","20+","2008–2009","391","34.29","327","464","8.77","130","33250",
"Northwest Territories","Females","Total","20+","2008–2009","341","46.02","257","444","13.48","55","16115",
"Northwest Territories","Males","Total","20+","2008–2009","438","50.56","344","549","11.55","75","17130",
"Northwest Territories","Both sexes","Total","20+","2009–2010","412","34.84","347","486","8.45","140","33960",
"Northwest Territories","Females","Total","20+","2009–2010","364","47.00","278","469","12.91","60","16480",
"Northwest Territories","Males","Total","20+","2009–2010","486","52.74","388","601","10.85","85","17480",
"Northwest Territories","Both sexes","Total","20+","2010–2011","505","40.56","429","591","8.03","155","30695",
"Northwest Territories","Females","Total","20+","2010–2011","360","48.50","271","468","13.48","55","15290",
"Northwest Territories","Males","Total","20+","2010–2011","617","63.29","499","754","10.26","95","15400",
"Northwest Territories","Both sexes","Total","20+","2011–2012","424","36.51","356","502","8.61","135","31820",
"Northwest Territories","Females","Total","20+","2011–2012","349","47.00","263","454","13.48","55","15780",
"Northwest Territories","Males","Total","20+","2011–2012","499","55.78","396","621","11.18","80","16035",
"Northwest Territories","Both sexes","Total","20+","2012–2013","426","36.02","359","503","8.45","140","32850",
"Northwest Territories","Females","Total","20+","2012–2013","369","47.67","282","475","12.91","60","16250",
"Northwest Territories","Males","Total","20+","2012–2013","512","55.52","409","633","10.85","85","16605",
"Northwest Territories","Both sexes","Total","20+","2013–2014","300","30.04","244","365","10.00","100","33285",
"Northwest Territories","Females","Total","20+","2013–2014","274","40.83","200","366","14.91","45","16430",
"Northwest Territories","Males","Total","20+","2013–2014","326","44.01","246","425","13.48","55","16850",
"Northwest Territories","Both sexes","Total","20+","2014–2015","401","35.19","335","476","8.77","130","32405",
"Northwest Territories","Females","Total","20+","2014–2015","280","41.69","204","374","14.91","45","16090",
"Northwest Territories","Males","Total","20+","2014–2015","521","56.49","416","644","10.85","85","16320",
"Northwest Territories","Both sexes","Total","20+","2015–2016","424","35.87","357","501","8.45","140","32985",
"Northwest Territories","Females","Total","20+","2015–2016","306","43.27","227","403","14.14","50","16340",
"Northwest Territories","Males","Total","20+","2015–2016","541","57.00","435","665","10.54","90","16645",
"Northwest Territories","Both sexes","Total","20+","2016–2017","437","36.26","368","514","8.30","145","33210",
"Northwest Territories","Females","Total","20+","2016–2017","365","47.07","278","469","12.91","60","16455",
"Northwest Territories","Males","Total","20+","2016–2017","537","56.60","432","660","10.54","90","16760",
"Northwest Territories","Both sexes","Total","20+","2017–2018","429","36.24","361","506","8.45","140","32650",
"Northwest Territories","Females","Total","20+","2017–2018","308","43.51","228","406","14.14","50","16250",
"Northwest Territories","Males","Total","20+","2017–2018","610","60.96","496","741","10.00","100","16405",
"Northwest Territories","Both sexes","Total","20+","2018–2019","440","36.55","371","518","8.30","145","32950",
"Northwest Territories","Females","Total","20+","2018–2019","305","43.08","226","402","14.14","50","16415",
"Northwest Territories","Males","Total","20+","2018–2019","514","55.79","411","636","10.85","85","16525",
"Northwest Territories","Both sexes","Total","20+","2019–2020","392","34.40","328","466","8.77","130","33145",
"Northwest Territories","Females","Total","20+","2019–2020","332","44.81","250","433","13.48","55","16550",
"Northwest Territories","Males","Total","20+","2019–2020","452","52.19","355","567","11.55","75","16595",
"Northwest Territories","Both sexes","Total","20+","2020–2021*","352","32.82","291","422","9.33","115","32675",
"Northwest Territories","Females","Total","20+","2020–2021*","214","36.10","149","297","16.90","35","16390",
"Northwest Territories","Males","Total","20+","2020–2021*","491","54.92","390","611","11.18","80","16285",
"Northwest Territories","Both sexes","Total","20+","2021–2022*","380","33.99","316","453","8.94","125","32890",
"Northwest Territories","Females","Total","20+","2021–2022*","272","40.55","198","364","14.91","45","16545",
"Northwest Territories","Males","Total","20+","2021–2022*","490","54.74","388","609","11.18","80","16340",
"Northwest Territories","Both sexes","Total","20+","2022–2023*","","","","","","","",
"Northwest Territories","Females","Total","20+","2022–2023*","","","","","","","",
"Northwest Territories","Males","Total","20+","2022–2023*","","","","","","","",
"Nunavut","Both sexes","Total","20+","2000–2001","","","","","","","",
"Nunavut","Females","Total","20+","2000–2001","","","","","","","",
"Nunavut","Males","Total","20+","2000–2001","","","","","","","",
"Nunavut","Both sexes","Total","20+","2001–2002","","","","","","","",
"Nunavut","Females","Total","20+","2001–2002","","","","","","","",
"Nunavut","Males","Total","20+","2001–2002","","","","","","","",
"Nunavut","Both sexes","Total","20+","2002–2003","","","","","","","",
"Nunavut","Females","Total","20+","2002–2003","","","","","","","",
"Nunavut","Males","Total","20+","2002–2003","","","","","","","",
"Nunavut","Both sexes","Total","20+","2003–2004","","","","","","","",
"Nunavut","Females","Total","20+","2003–2004","","","","","","","",
"Nunavut","Males","Total","20+","2003–2004","","","","","","","",
"Nunavut","Both sexes","Total","20+","2004–2005","","","","","","","",
"Nunavut","Females","Total","20+","2004–2005","","","","","","","",
"Nunavut","Males","Total","20+","2004–2005","","","","","","","",
"Nunavut","Both sexes","Total","20+","2005–2006","369","45.82","285","471","12.40","65","17595",
"Nunavut","Females","Total","20+","2005–2006","233","52.00","142","359","22.36","20","8600",
"Nunavut","Males","Total","20+","2005–2006","500","74.58","365","669","14.91","45","8995",
"Nunavut","Both sexes","Total","20+","2006–2007","277","39.16","206","365","14.14","50","18055",
"Nunavut","Females","Total","20+","2006–2007","226","50.59","138","349","22.36","20","8840",
"Nunavut","Males","Total","20+","2006–2007","380","64.20","265","528","16.90","35","9215",
"Nunavut","Both sexes","Total","20+","2007–2008","334","43.13","255","430","12.91","60","17960",
"Nunavut","Females","Total","20+","2007–2008","227","50.82","139","351","22.36","20","8800",
"Nunavut","Males","Total","20+","2007–2008","437","69.05","312","595","15.81","40","9160",
"Nunavut","Both sexes","Total","20+","2008–2009","319","41.25","244","411","12.91","60","18780",
"Nunavut","Females","Total","20+","2008–2009","326","59.47","220","465","18.26","30","9210",
"Nunavut","Males","Total","20+","2008–2009","314","57.26","212","448","18.26","30","9565",
"Nunavut","Both sexes","Total","20+","2009–2010","356","42.59","278","450","11.95","70","19645",
"Nunavut","Females","Total","20+","2009–2010","260","51.95","168","383","20.00","25","9625",
